Trip_ID,start_area,end_area,distance_km,time_of_day,day_of_week,weather_condition,traffic_density_level,road_type,average_speed_kmph,travel_time_minutes,adjusted_speed,adjusted_travel_time,start_zone,end_zone,zone
TRIP_03851,Rajouri Garden,Lajpat Nagar,14.1,Evening Peak,Weekend,Fog,Medium,Main Road,20.5,40.4,17.425,48.55093256814921,West,Other,Other
TRIP_03852,Model Town,AIIMS,16.52,Morning Peak,Weekday,Clear,Very High,Main Road,12.8,81.4,10.88,91.10294117647058,North,Other,North Delhi
TRIP_03853,Chandni Chowk,Rohini,20.26,Night,Weekend,Rain,High,Highway,23.8,52.1,20.23,60.08897676717746,Central,North,Central Delhi
TRIP_03854,Kalkaji,Model Town,20.77,Evening Peak,Weekday,Clear,Low,Inner Road,36.0,36.2,30.599999999999998,40.72549019607843,South,North,South Delhi
TRIP_03855,Lajpat Nagar,IGI Airport,13.5,Afternoon,Weekday,Clear,Very High,Inner Road,8.6,95.6,7.31,110.80711354309166,Other,Other,Other
TRIP_03856,Connaught Place,Greater Kailash,9.57,Morning Peak,Weekend,Clear,Very High,Main Road,10.3,59.1,8.755,65.58537978298115,Central,South,Central Delhi
TRIP_03857,Greater Kailash,Chandni Chowk,11.55,Morning Peak,Weekday,Clear,High,Main Road,25.9,28.2,22.014999999999997,31.478537360890307,South,Central,South Delhi
TRIP_03858,Saket,Pitampura,21.25,Morning Peak,Weekday,Clear,High,Inner Road,20.0,64.8,17.0,75.0,South,North,South Delhi
TRIP_03859,Noida Sector 18,Greater Kailash,9.35,Afternoon,Weekday,Clear,High,Main Road,25.5,24.1,21.675,25.882352941176467,Other,South,Other
TRIP_03860,AIIMS,Nehru Place,4.68,Afternoon,Weekday,Heatwave,Medium,Inner Road,19.1,15.1,16.235,17.295965506621496,Other,Other,Other
TRIP_03861,Pitampura,Mayur Vihar,18.76,Morning Peak,Weekday,Rain,Very High,Main Road,7.4,150.7,6.29,178.95071542130367,North,Other,Other
TRIP_03862,Okhla,Dwarka,23.01,Morning Peak,Weekend,Fog,High,Highway,24.0,59.8,20.4,67.6764705882353,Other,West,Other
TRIP_03863,Hauz Khas,Kalkaji,5.29,Evening Peak,Weekend,Fog,Medium,Main Road,22.3,14.1,18.955000000000002,16.744922184120284,Other,South,Other
TRIP_03864,Lajpat Nagar,Noida Sector 18,8.66,Evening Peak,Weekday,Clear,Medium,Highway,45.9,13.0,39.015,13.317954632833525,Other,Other,Other
TRIP_03865,Mayur Vihar,Preet Vihar,3.05,Afternoon,Weekday,Clear,High,Main Road,28.4,6.6,24.139999999999997,7.580778790389395,Other,Other,Other
TRIP_03866,Model Town,Shahdara,10.5,Afternoon,Weekday,Rain,Low,Inner Road,17.8,39.2,15.13,41.63912756113681,North,Other,North Delhi
TRIP_03867,Kalkaji,Rohini,30.48,Evening Peak,Weekday,Clear,High,Main Road,20.3,94.0,17.255,105.98667053028109,South,North,South Delhi
TRIP_03868,Pitampura,Hauz Khas,18.42,Afternoon,Weekday,Rain,High,Main Road,21.0,51.7,17.849999999999998,61.91596638655463,North,Other,Other
TRIP_03869,Civil Lines,Connaught Place,5.49,Evening Peak,Weekend,Clear,High,Highway,38.5,9.0,32.725,10.065699006875478,Other,Central,Other
TRIP_03870,Pitampura,Nehru Place,20.88,Afternoon,Weekday,Clear,Medium,Main Road,27.4,46.7,23.29,53.79132674967797,North,Other,Other
TRIP_03871,Shahdara,Dwarka,25.37,Night,Weekday,Clear,Medium,Highway,69.2,22.9,58.82,25.87895273716423,Other,West,Other
TRIP_03872,Greater Kailash,Noida Sector 18,9.35,Evening Peak,Weekday,Fog,High,Main Road,12.6,46.2,10.709999999999999,52.38095238095238,South,Other,South Delhi
TRIP_03873,Okhla,Shahdara,15.92,Evening Peak,Weekday,Clear,Very High,Main Road,8.8,115.0,7.48,127.70053475935829,Other,Other,Other
TRIP_03874,Shahdara,AIIMS,14.08,Afternoon,Weekday,Clear,High,Highway,43.9,19.7,37.315,22.639689133056415,Other,Other,Other
TRIP_03875,Lajpat Nagar,Janakpuri,15.7,Evening Peak,Weekday,Clear,Medium,Highway,52.0,18.5,44.199999999999996,21.312217194570138,Other,West,Other
TRIP_03876,Rohini,Shahdara,24.21,Morning Peak,Weekday,Clear,High,Highway,36.9,38.6,31.365,46.31276901004305,North,Other,North Delhi
TRIP_03877,Pitampura,AIIMS,17.0,Night,Weekend,Clear,High,Highway,30.6,33.0,26.01,39.21568627450981,North,Other,Other
TRIP_03878,Karol Bagh,Punjabi Bagh,6.08,Morning Peak,Weekday,Clear,Medium,Inner Road,24.2,15.9,20.57,17.7345649003403,Central,West,Central Delhi
TRIP_03879,AIIMS,Karol Bagh,9.61,Morning Peak,Weekday,Clear,High,Main Road,27.9,20.1,23.715,24.313725490196077,Other,Central,Other
TRIP_03880,Civil Lines,Chandni Chowk,3.35,Afternoon,Weekday,Heatwave,Very High,Inner Road,7.9,25.6,6.715,29.932985852568876,Other,Central,Other
TRIP_03881,Janakpuri,Model Town,14.54,Afternoon,Weekend,Heatwave,Medium,Inner Road,28.3,31.8,24.055,36.266888380794015,West,North,West Delhi
TRIP_03882,AIIMS,Kalkaji,5.39,Morning Peak,Weekday,Heatwave,Very High,Main Road,11.0,33.7,9.35,34.588235294117645,Other,South,Other
TRIP_03883,Rajouri Garden,Saket,15.91,Morning Peak,Weekday,Fog,Very High,Main Road,5.5,182.6,4.675,204.19251336898395,West,South,Other
TRIP_03884,Mayur Vihar,Kalkaji,9.67,Evening Peak,Weekday,Fog,Medium,Main Road,22.4,27.2,19.04,30.47268907563025,Other,South,Other
TRIP_03885,Dwarka,IGI Airport,6.61,Morning Peak,Weekday,Heatwave,High,Inner Road,15.4,26.2,13.09,30.29793735676089,West,Other,West Delhi
TRIP_03886,Kalkaji,Noida Sector 18,8.19,Evening Peak,Weekday,Clear,High,Main Road,23.5,21.2,19.974999999999998,24.600750938673343,South,Other,South Delhi
TRIP_03887,Pitampura,Chandni Chowk,11.29,Evening Peak,Weekday,Clear,Very High,Highway,18.7,36.0,15.895,42.61717521233092,North,Central,Other
TRIP_03888,Okhla,Connaught Place,12.39,Afternoon,Weekday,Rain,Medium,Main Road,23.2,33.8,19.72,37.69776876267749,Other,Central,Other
TRIP_03889,AIIMS,Hauz Khas,2.2,Morning Peak,Weekday,Clear,High,Inner Road,19.1,7.6,16.235,8.130582075762243,Other,Other,Other
TRIP_03890,Vasant Kunj,IGI Airport,6.9,Evening Peak,Weekday,Clear,High,Inner Road,10.8,40.3,9.18,45.09803921568628,South,Other,South Delhi
TRIP_03891,Connaught Place,Rajouri Garden,9.35,Night,Weekday,Clear,Low,Inner Road,22.6,24.8,19.21,29.20353982300885,Central,West,Central Delhi
TRIP_03892,Kalkaji,Rohini,30.48,Evening Peak,Weekday,Clear,Very High,Highway,15.9,111.6,13.515,135.3163152053274,South,North,South Delhi
TRIP_03893,Punjabi Bagh,Okhla,20.5,Evening Peak,Weekday,Rain,Very High,Highway,12.4,104.8,10.54,116.69829222011386,West,Other,West Delhi
TRIP_03894,Preet Vihar,Lajpat Nagar,9.58,Evening Peak,Weekday,Clear,High,Main Road,17.8,34.2,15.13,37.99074686054197,Other,Other,Other
TRIP_03895,Model Town,IGI Airport,19.83,Night,Weekend,Clear,Low,Main Road,38.7,30.9,32.895,36.16963064295485,North,Other,North Delhi
TRIP_03896,Mayur Vihar,Greater Kailash,9.55,Evening Peak,Weekend,Clear,Very High,Main Road,12.9,46.9,10.965,52.25718194254446,Other,South,Other
TRIP_03897,Preet Vihar,Connaught Place,7.48,Afternoon,Weekday,Fog,High,Main Road,11.9,44.0,10.115,44.36974789915966,Other,Central,Other
TRIP_03898,Noida Sector 18,Dwarka,27.45,Afternoon,Weekend,Fog,Low,Highway,44.1,38.1,37.485,43.937575030012006,Other,West,Other
TRIP_03899,Hauz Khas,Janakpuri,13.61,Afternoon,Weekday,Clear,Medium,Main Road,29.7,27.6,25.244999999999997,32.34699940582294,Other,West,Other
TRIP_03900,Nehru Place,Janakpuri,18.07,Morning Peak,Weekend,Clear,Medium,Highway,47.6,22.2,40.46,26.79683638161147,Other,West,Other
TRIP_03901,Okhla,Dwarka,23.01,Afternoon,Weekday,Fog,High,Main Road,10.5,146.2,8.924999999999999,154.68907563025215,Other,West,Other
TRIP_03902,Civil Lines,Janakpuri,14.89,Morning Peak,Weekday,Clear,Very High,Highway,16.7,54.0,14.194999999999999,62.9376541035576,Other,West,Other
TRIP_03903,Greater Kailash,Rajouri Garden,15.57,Afternoon,Weekday,Clear,Medium,Inner Road,16.9,57.7,14.364999999999998,65.03306648103029,South,West,South Delhi
TRIP_03904,Vasant Kunj,Nehru Place,9.97,Afternoon,Weekday,Clear,Low,Inner Road,19.5,30.2,16.575,36.09049773755657,South,Other,South Delhi
TRIP_03905,Pitampura,Saket,21.25,Evening Peak,Weekday,Clear,High,Highway,33.6,39.8,28.56,44.642857142857146,North,South,Other
TRIP_03906,Vasant Kunj,Nehru Place,9.97,Evening Peak,Weekday,Clear,High,Main Road,19.7,32.0,16.744999999999997,35.72409674529711,South,Other,South Delhi
TRIP_03907,Greater Kailash,Chandni Chowk,11.55,Morning Peak,Weekday,Heatwave,High,Main Road,18.1,38.6,15.385000000000002,45.04387390315242,South,Central,South Delhi
TRIP_03908,Shahdara,Vasant Kunj,21.4,Evening Peak,Weekday,Fog,High,Highway,21.1,63.6,17.935000000000002,71.5918594926122,Other,South,Other
TRIP_03909,Punjabi Bagh,Greater Kailash,16.84,Night,Weekday,Clear,Low,Main Road,48.3,22.0,41.055,24.610887833394226,West,South,West Delhi
TRIP_03910,Greater Kailash,Janakpuri,16.54,Afternoon,Weekday,Clear,Low,Highway,58.2,17.3,49.47,20.06064281382656,South,West,South Delhi
TRIP_03911,Model Town,Rohini,13.8,Afternoon,Weekday,Rain,Medium,Main Road,30.0,31.7,25.5,32.47058823529412,North,North,North Delhi
TRIP_03912,Civil Lines,Karol Bagh,4.62,Morning Peak,Weekend,Clear,High,Inner Road,11.9,23.0,10.115,27.40484429065744,Other,Central,Other
TRIP_03913,Dwarka,Rohini,17.53,Evening Peak,Weekday,Clear,High,Main Road,19.2,57.0,16.32,64.44852941176471,West,North,West Delhi
TRIP_03914,Vasant Kunj,Rajouri Garden,14.56,Afternoon,Weekday,Clear,Medium,Main Road,40.9,21.6,34.765,25.128721415216454,South,West,South Delhi
TRIP_03915,Lajpat Nagar,Mayur Vihar,7.45,Morning Peak,Weekend,Clear,Medium,Inner Road,13.2,34.8,11.219999999999999,39.83957219251337,Other,Other,Other
TRIP_03916,AIIMS,IGI Airport,10.81,Evening Peak,Weekend,Clear,Medium,Main Road,31.3,23.7,26.605,24.37887615109942,Other,Other,Other
TRIP_03917,Saket,Hauz Khas,2.85,Morning Peak,Weekend,Clear,Medium,Inner Road,21.3,8.4,18.105,9.44490472245236,South,Other,South Delhi
TRIP_03918,AIIMS,Vasant Kunj,7.41,Evening Peak,Weekend,Rain,Medium,Main Road,19.9,22.1,16.915,26.284362991427727,Other,South,Other
TRIP_03919,Preet Vihar,AIIMS,11.51,Morning Peak,Weekday,Fog,Medium,Highway,37.2,18.2,31.62,21.840607210626185,Other,Other,Other
TRIP_03920,Saket,Rajouri Garden,15.91,Evening Peak,Weekday,Heatwave,High,Highway,43.0,21.8,36.55,26.117647058823533,South,West,South Delhi
TRIP_03921,Civil Lines,Chandni Chowk,3.35,Evening Peak,Weekday,Clear,High,Inner Road,18.1,11.3,15.385000000000002,13.06467338316542,Other,Central,Other
TRIP_03922,Shahdara,Civil Lines,6.29,Morning Peak,Weekday,Fog,Very High,Main Road,7.5,50.5,6.375,59.2,Other,Other,Other
TRIP_03923,Janakpuri,Model Town,14.54,Night,Weekday,Clear,Low,Main Road,42.4,21.3,36.04,24.206437291897892,West,North,West Delhi
TRIP_03924,Rohini,Shahdara,24.21,Morning Peak,Weekday,Heatwave,High,Main Road,21.8,75.0,18.53,78.39179708580679,North,Other,North Delhi
TRIP_03925,Connaught Place,Okhla,12.39,Afternoon,Weekend,Clear,High,Highway,46.2,16.1,39.27,18.93048128342246,Central,Other,Central Delhi
TRIP_03926,Saket,Vasant Kunj,4.88,Afternoon,Weekday,Heatwave,Medium,Inner Road,10.5,29.0,8.924999999999999,32.806722689075634,South,South,South Delhi
TRIP_03927,Pitampura,Chandni Chowk,11.29,Evening Peak,Weekend,Clear,Medium,Highway,51.5,13.6,43.775,15.474585950885206,North,Central,Other
TRIP_03928,Vasant Kunj,Chandni Chowk,16.27,Morning Peak,Weekday,Clear,Very High,Main Road,14.0,73.8,11.9,82.03361344537815,South,Central,South Delhi
TRIP_03929,Janakpuri,IGI Airport,7.4,Morning Peak,Weekend,Clear,Low,Main Road,38.8,11.7,32.98,13.462704669496667,West,Other,West Delhi
TRIP_03930,Vasant Kunj,Model Town,22.01,Afternoon,Weekday,Clear,High,Highway,40.8,33.4,34.68,38.07958477508651,South,North,South Delhi
TRIP_03931,Nehru Place,Model Town,19.38,Evening Peak,Weekday,Rain,Very High,Highway,11.5,109.9,9.775,118.95652173913042,Other,North,Other
TRIP_03932,Nehru Place,Vasant Kunj,9.97,Evening Peak,Weekend,Clear,High,Main Road,27.3,22.5,23.205,25.778926955397548,Other,South,Other
TRIP_03933,Noida Sector 18,Hauz Khas,12.51,Morning Peak,Weekday,Fog,Medium,Main Road,17.2,44.3,14.62,51.340629274965806,Other,Other,Other
TRIP_03934,Kalkaji,Greater Kailash,2.15,Evening Peak,Weekday,Clear,Very High,Inner Road,8.0,16.1,6.8,18.970588235294116,South,South,South Delhi
TRIP_03935,Janakpuri,Connaught Place,12.63,Morning Peak,Weekday,Heatwave,High,Highway,38.9,19.9,33.065,22.918493875699383,West,Central,West Delhi
TRIP_03936,Saket,Mayur Vihar,13.17,Evening Peak,Weekday,Clear,Medium,Highway,46.0,17.3,39.1,20.209718670076725,South,Other,South Delhi
TRIP_03937,Mayur Vihar,Dwarka,24.43,Evening Peak,Weekday,Clear,Medium,Highway,60.6,23.8,51.51,28.456610366919044,Other,West,Other
TRIP_03938,Connaught Place,Noida Sector 18,12.67,Night,Weekday,Clear,Low,Highway,81.2,9.7,69.02,11.014198782961461,Central,Other,Central Delhi
TRIP_03939,Kalkaji,Nehru Place,1.51,Afternoon,Weekday,Clear,Medium,Main Road,36.9,2.4,31.365,2.88857006217121,South,Other,South Delhi
TRIP_03940,Punjabi Bagh,Mayur Vihar,17.1,Morning Peak,Weekday,Clear,Very High,Main Road,9.9,103.7,8.415000000000001,121.92513368983958,West,Other,West Delhi
TRIP_03941,Okhla,IGI Airport,16.94,Morning Peak,Weekend,Rain,Medium,Highway,45.5,22.5,38.675,26.280542986425342,Other,Other,Other
TRIP_03942,Pitampura,Preet Vihar,17.1,Afternoon,Weekday,Clear,High,Highway,39.0,27.2,33.15,30.950226244343895,North,Other,Other
TRIP_03943,Saket,Pitampura,21.25,Evening Peak,Weekday,Heatwave,Very High,Highway,15.9,93.0,13.515,94.33962264150942,South,North,South Delhi
TRIP_03944,Punjabi Bagh,Hauz Khas,14.84,Afternoon,Weekday,Heatwave,Low,Main Road,43.5,21.6,36.975,24.081135902636916,West,Other,West Delhi
TRIP_03945,AIIMS,Connaught Place,7.18,Afternoon,Weekday,Rain,High,Main Road,17.7,25.7,15.044999999999998,28.634097706879366,Other,Central,Other
TRIP_03946,Karol Bagh,Shahdara,9.9,Afternoon,Weekday,Clear,Very High,Highway,20.5,30.0,17.425,34.08895265423242,Central,Other,Central Delhi
TRIP_03947,Preet Vihar,Greater Kailash,11.95,Evening Peak,Weekend,Rain,High,Highway,26.9,27.7,22.865,31.35797069757271,Other,South,Other
TRIP_03948,Saket,Pitampura,21.25,Morning Peak,Weekday,Clear,Very High,Main Road,11.5,113.9,9.775,130.43478260869566,South,North,South Delhi
TRIP_03949,Pitampura,IGI Airport,16.75,Evening Peak,Weekday,Clear,High,Highway,40.6,26.2,34.51,29.12199362503622,North,Other,Other
TRIP_03950,Janakpuri,Model Town,14.54,Evening Peak,Weekday,Fog,Very High,Main Road,7.7,110.5,6.545,133.292589763178,West,North,West Delhi
TRIP_03951,Kalkaji,Karol Bagh,14.25,Morning Peak,Weekend,Rain,Low,Main Road,25.9,37.7,22.014999999999997,38.83715648421531,South,Central,South Delhi
TRIP_03952,Connaught Place,Hauz Khas,9.27,Night,Weekday,Clear,High,Main Road,21.3,27.5,18.105,30.720795360397677,Central,Other,Central Delhi
TRIP_03953,Nehru Place,Shahdara,14.22,Morning Peak,Weekday,Clear,High,Main Road,18.4,52.4,15.639999999999999,54.55242966751919,Other,Other,Other
TRIP_03954,Model Town,IGI Airport,19.83,Evening Peak,Weekday,Heatwave,Very High,Highway,16.4,74.0,13.939999999999998,85.35150645624104,North,Other,North Delhi
TRIP_03955,Noida Sector 18,Punjabi Bagh,21.94,Morning Peak,Weekday,Clear,Very High,Main Road,10.8,126.9,9.18,143.39869281045753,Other,West,Other
TRIP_03956,Shahdara,Karol Bagh,9.9,Afternoon,Weekday,Clear,Very High,Highway,18.2,35.7,15.469999999999999,38.39689722042664,Other,Central,Other
TRIP_03957,Janakpuri,Karol Bagh,10.56,Evening Peak,Weekday,Clear,Very High,Highway,15.3,43.4,13.005,48.719723183391004,West,Central,West Delhi
TRIP_03958,Rohini,Noida Sector 18,33.01,Afternoon,Weekend,Fog,High,Highway,24.7,84.1,20.994999999999997,94.33674684448678,North,Other,North Delhi
TRIP_03959,Rohini,Saket,29.0,Afternoon,Weekday,Clear,Low,Highway,62.2,31.8,52.870000000000005,32.910913561566105,North,South,North Delhi
TRIP_03960,Greater Kailash,Civil Lines,14.87,Evening Peak,Weekday,Rain,Medium,Main Road,23.9,38.1,20.314999999999998,43.91828698006399,South,Other,South Delhi
TRIP_03961,Pitampura,Noida Sector 18,24.06,Evening Peak,Weekend,Heatwave,High,Highway,42.3,35.5,35.955,40.150187734668336,North,Other,Other
TRIP_03962,Noida Sector 18,Punjabi Bagh,21.94,Morning Peak,Weekday,Clear,Very High,Highway,21.1,66.1,17.935000000000002,73.39838304990242,Other,West,Other
TRIP_03963,Chandni Chowk,Kalkaji,12.95,Morning Peak,Weekend,Heatwave,High,Inner Road,8.1,95.4,6.885,112.85403050108933,Central,South,Central Delhi
TRIP_03964,Punjabi Bagh,Rohini,11.6,Morning Peak,Weekend,Rain,Very High,Main Road,7.5,97.9,6.375,109.17647058823529,West,North,West Delhi
TRIP_03965,Model Town,Noida Sector 18,20.73,Morning Peak,Weekday,Heatwave,Low,Highway,67.9,18.0,57.715,21.55072338213636,North,Other,North Delhi
TRIP_03966,Rohini,Janakpuri,14.51,Morning Peak,Weekday,Clear,High,Main Road,24.0,36.3,20.4,42.6764705882353,North,West,North Delhi
TRIP_03967,Nehru Place,Okhla,2.67,Afternoon,Weekend,Clear,Medium,Highway,51.0,3.2,43.35,3.695501730103806,Other,Other,Other
TRIP_03968,Chandni Chowk,Civil Lines,3.35,Morning Peak,Weekday,Clear,Low,Inner Road,29.2,7.1,24.82,8.098307816277197,Central,Other,Central Delhi
TRIP_03969,Greater Kailash,Saket,3.66,Evening Peak,Weekday,Heatwave,Very High,Main Road,9.3,24.7,7.905,27.77988614800759,South,South,South Delhi
TRIP_03970,Lajpat Nagar,AIIMS,2.68,Evening Peak,Weekday,Clear,Very High,Main Road,10.2,16.0,8.67,18.546712802768166,Other,Other,Other
TRIP_03971,Janakpuri,Model Town,14.54,Morning Peak,Weekend,Clear,High,Main Road,20.0,45.7,17.0,51.317647058823525,West,North,West Delhi
TRIP_03972,Nehru Place,IGI Airport,14.99,Morning Peak,Weekday,Clear,High,Highway,33.8,26.0,28.729999999999997,31.305255830142713,Other,Other,Other
TRIP_03973,Noida Sector 18,Vasant Kunj,17.44,Morning Peak,Weekend,Clear,High,Inner Road,17.9,60.4,15.214999999999998,68.7742359513638,Other,South,Other
TRIP_03974,Vasant Kunj,AIIMS,7.41,Afternoon,Weekday,Clear,High,Main Road,19.5,24.0,16.575,26.823529411764707,South,Other,South Delhi
TRIP_03975,Pitampura,AIIMS,17.0,Afternoon,Weekend,Rain,Medium,Highway,41.9,24.7,35.614999999999995,28.639618138424826,North,Other,Other
TRIP_03976,Rajouri Garden,Model Town,10.2,Morning Peak,Weekday,Fog,Very High,Main Road,7.9,80.1,6.715,91.1392405063291,West,North,Other
TRIP_03977,Mayur Vihar,Vasant Kunj,17.08,Afternoon,Weekday,Heatwave,Medium,Main Road,39.0,26.8,33.15,30.914027149321264,Other,South,Other
TRIP_03978,Saket,Chandni Chowk,14.23,Afternoon,Weekend,Heatwave,Low,Inner Road,35.2,25.5,29.92,28.53609625668449,South,Central,South Delhi
TRIP_03979,Chandni Chowk,Shahdara,6.2,Night,Weekend,Clear,Medium,Main Road,32.3,11.6,27.455,13.549444545620107,Central,Other,Central Delhi
TRIP_03980,Preet Vihar,Vasant Kunj,18.93,Morning Peak,Weekend,Clear,Low,Highway,85.6,13.5,72.75999999999999,15.610225398570645,Other,South,Other
TRIP_03981,Greater Kailash,Chandni Chowk,11.55,Evening Peak,Weekend,Clear,Medium,Highway,49.7,13.7,42.245000000000005,16.4043082021541,South,Central,South Delhi
TRIP_03982,Civil Lines,Connaught Place,5.49,Afternoon,Weekday,Clear,Medium,Inner Road,23.9,14.4,20.314999999999998,16.214619739109033,Other,Central,Other
TRIP_03983,Janakpuri,Model Town,14.54,Evening Peak,Weekday,Clear,High,Main Road,21.7,39.7,18.445,47.29737056112768,West,North,West Delhi
TRIP_03984,Civil Lines,Noida Sector 18,15.73,Morning Peak,Weekend,Rain,High,Main Road,14.9,75.4,12.665,74.52033162258192,Other,Other,Other
TRIP_03985,Noida Sector 18,Lajpat Nagar,8.66,Afternoon,Weekday,Clear,Very High,Highway,19.9,25.6,16.915,30.71829736919894,Other,Other,Other
TRIP_03986,Pitampura,Model Town,5.98,Evening Peak,Weekday,Clear,Very High,Main Road,13.5,27.5,11.475,31.267973856209153,North,North,Other
TRIP_03987,Vasant Kunj,Rajouri Garden,14.56,Evening Peak,Weekend,Heatwave,High,Highway,32.3,26.3,27.455,31.819340739391734,South,West,South Delhi
TRIP_03988,Chandni Chowk,Rajouri Garden,10.59,Evening Peak,Weekday,Clear,Medium,Main Road,31.9,21.5,27.115,23.433523879771343,Central,West,Central Delhi
TRIP_03989,Janakpuri,Saket,15.88,Morning Peak,Weekend,Clear,Medium,Main Road,38.3,24.2,32.555,29.26739364152972,West,South,West Delhi
TRIP_03990,Saket,Punjabi Bagh,17.62,Evening Peak,Weekend,Clear,Medium,Highway,46.2,23.3,39.27,26.92131398013751,South,West,South Delhi
TRIP_03991,Model Town,Rajouri Garden,10.2,Morning Peak,Weekend,Clear,Medium,Highway,51.4,11.7,43.69,14.007782101167315,North,West,North Delhi
TRIP_03992,Janakpuri,Kalkaji,18.68,Evening Peak,Weekday,Rain,High,Highway,29.3,38.6,24.905,45.00301144348524,West,South,West Delhi
TRIP_03993,Mayur Vihar,Janakpuri,20.24,Morning Peak,Weekend,Clear,High,Highway,37.2,32.9,31.62,38.40607210626185,Other,West,Other
TRIP_03994,Dwarka,IGI Airport,6.61,Afternoon,Weekday,Clear,Low,Inner Road,27.3,15.1,23.205,17.091144149967683,West,Other,West Delhi
TRIP_03995,Vasant Kunj,Pitampura,20.67,Afternoon,Weekday,Clear,Very High,Highway,21.9,64.4,18.615,66.62369057211927,South,North,South Delhi
TRIP_03996,Rajouri Garden,Dwarka,9.64,Morning Peak,Weekday,Clear,Very High,Inner Road,7.7,76.8,6.545,88.37280366692133,West,West,Other
TRIP_03997,Rohini,Dwarka,17.53,Morning Peak,Weekend,Clear,High,Main Road,28.7,37.2,24.395,43.1153924984628,North,West,North Delhi
TRIP_03998,Preet Vihar,Lajpat Nagar,9.58,Morning Peak,Weekend,Clear,High,Main Road,19.0,30.9,16.15,35.59133126934985,Other,Other,Other
TRIP_03999,Karol Bagh,Hauz Khas,11.44,Evening Peak,Weekend,Heatwave,High,Main Road,25.2,27.6,21.419999999999998,32.04481792717087,Central,Other,Central Delhi
TRIP_04000,IGI Airport,Civil Lines,18.43,Night,Weekday,Fog,Low,Inner Road,17.8,64.6,15.13,73.08658294778586,Other,Other,Other
